squirrel_s_000388.png,fish,furniture,fish
nile_crocodile_s_001319.png,fruit and vegetables and mushrooms,fruit and vegetables and mushrooms,fruit and vegetables and mushrooms
snake_s_000056.png,non-transport vehicles,non-transport vehicles,electrical devices
rosebush_s_000012.png,furniture,furniture,furniture
baby_s_002487.png,transportation vehicles,transportation vehicles,electrical devices
train_s_003062.png,fruit and vegetables and mushrooms,fruit and vegetables and mushrooms,non-transport vehicles
golden_delicious_s_000687.png,food containers,insects,insects
tulip_s_001960.png,non-transport vehicles,non-transport vehicles,non-transport vehicles
salix_alba_s_000152.png,furniture,furniture,furniture
girl_s_001284.png,carnivores and bears,carnivores and bears,carnivores and bears
guided_missile_s_000604.png,fish,fish,fish
skyscraper_s_000285.png,flowers,flowers,flowers
motor_mower_s_000543.png,furniture,furniture,furniture
field_s_002081.png,carnivores and bears,carnivores and bears,transportation vehicles
bed_s_000852.png,fish,fish,fish
boy_s_001807.png,carnivores and bears,fruit and vegetables and mushrooms,fruit and vegetables and mushrooms
television_s_002106.png,fish,fish,fish
common_dolphin_s_000078.png,trees,trees,trees
girl_s_000305.png,insects,insects,trees
oriental_cockroach_s_000808.png,non-transport vehicles,non-transport vehicles,man-made buildings
chair_s_002345.png,medium-sized mammals,people,medium-sized mammals
lobster_s_002186.png,man-made buildings,non-transport vehicles,non-transport vehicles
tulip_s_001613.png,food containers,omnivores and herbivores,omnivores and herbivores
river_otter_s_002413.png,insects,man-made buildings,insects
fox_s_002039.png,furniture,furniture,furniture
train_s_000740.png,furniture,furniture,furniture
rose_s_000487.png,electrical devices,trees,trees
house_mouse_s_001555.png,trees,trees,trees
elephant_s_001045.png,electrical devices,invertebrates,invertebrates
porcupine_s_002215.png,fruit and vegetables and mushrooms,furniture,furniture
boardinghouse_s_001004.png,transportation vehicles,aquatic mammals,transportation vehicles
computer_keyboard_s_001469.png,carnivores and bears,fruit and vegetables and mushrooms,carnivores and bears
panthera_leo_s_001083.png,food containers,invertebrates,transportation vehicles
squirrel_s_000026.png,fruit and vegetables and mushrooms,people,electrical devices
bulldozer_s_001879.png,invertebrates,fruit and vegetables and mushrooms,fruit and vegetables and mushrooms
mount_s_000582.png,insects,insects,fish
date_palm_s_000370.png,electrical devices,electrical devices,people
rosebush_s_000442.png,omnivores and herbivores,insects,non-transport vehicles
alarm_clock_s_000212.png,fish,fish,fish
striped_skunk_s_000348.png,furniture,furniture,furniture
raccoon_s_000992.png,non-transport vehicles,non-transport vehicles,non-transport vehicles
tulip_s_001109.png,electrical devices,furniture,electrical devices
pinyon_s_000140.png,furniture,non-transport vehicles,furniture
house_mouse_s_000156.png,transportation vehicles,people,people
palace_s_000515.png,electrical devices,insects,insects
common_dolphin_s_001352.png,food containers,food containers,trees
spider_s_002959.png,food containers,food containers,food containers
brown_bear_s_000032.png,reptiles,reptiles,reptiles
fox_s_002254.png,fruit and vegetables and mushrooms,furniture,fruit and vegetables and mushrooms
river_otter_s_000545.png,insects,insects,food containers
turtle_s_002289.png,furniture,furniture,furniture
anjou_s_001089.png,small mammals,carnivores and bears,electrical devices
railroad_train_s_000790.png,aquatic mammals,aquatic mammals,aquatic mammals
river_otter_s_002468.png,non-transport vehicles,fish,fish
garden_snail_s_001348.png,furniture,furniture,furniture
telephone_set_s_000008.png,carnivores and bears,trees,carnivores and bears
willow_tree_s_000668.png,carnivores and bears,carnivores and bears,carnivores and bears
rosebush_s_000998.png,food containers,invertebrates,small mammals
telephone_s_001013.png,furniture,furniture,furniture
sea_s_001121.png,furniture,furniture,furniture
minibike_s_001506.png,furniture,fruit and vegetables and mushrooms,fruit and vegetables and mushrooms
pickup_truck_s_002258.png,fruit and vegetables and mushrooms,fruit and vegetables and mushrooms,fruit and vegetables and mushrooms
minibike_s_002084.png,furniture,furniture,furniture
