leptodactylus_pentadactylus_s_000004.png,ship,truck,airplane,frog,horse,automobile
camion_s_000148.png,bird,airplane,horse,dog,deer,frog
tipper_truck_s_001250.png,deer,bird,frog,dog,cat,horse
american_elk_s_001521.png,airplane,truck,automobile,cat,ship,bird
station_wagon_s_000293.png,bird,cat,deer,horse,frog,ship
coupe_s_001735.png,horse,deer,bird,cat,frog,dog
cassowary_s_001300.png,horse,dog,truck,ship,airplane,automobile
cow_pony_s_001168.png,ship,automobile,cat,truck,airplane,frog
sea_boat_s_001584.png,horse,dog,frog,truck,bird,deer
tabby_s_001355.png,ship,airplane,truck,deer,automobile,dog
muntjac_s_001000.png,airplane,bird,automobile,cat,truck,frog
arabian_s_001354.png,bird,ship,deer,truck,cat,frog
quarter_horse_s_000672.png,frog,truck,cat,ship,dog,airplane
passerine_s_000343.png,truck,ship,deer,dog,horse,airplane
camion_s_001895.png,deer,dog,ship,horse,bird,frog
trailer_truck_s_000335.png,dog,deer,frog,bird,cat,airplane
dumper_s_000821.png,horse,deer,cat,dog,bird,ship
alley_cat_s_000200.png,truck,frog,bird,airplane,ship,automobile
accentor_s_000677.png,automobile,cat,frog,airplane,horse,ship
frog_s_001671.png,truck,dog,deer,horse,automobile,ship
capreolus_capreolus_s_000051.png,bird,automobile,truck,ship,airplane,dog
tomcat_s_000772.png,deer,frog,automobile,truck,dog,ship
pickerel_frog_s_000446.png,horse,ship,automobile,truck,dog,airplane
bufo_s_001242.png,truck,ship,horse,airplane,bird,dog
cassowary_s_001246.png,airplane,ship,automobile,truck,deer,horse
toad_s_001748.png,cat,airplane,automobile,ship,bird,truck
cat_s_000081.png,airplane,automobile,deer,ship,frog,dog
chihuahua_s_000825.png,deer,truck,frog,ship,bird,horse
alces_alces_s_000959.png,airplane,ship,frog,automobile,truck,cat
stealth_bomber_s_000554.png,frog,deer,dog,cat,horse,truck
twinjet_s_000663.png,automobile,deer,bird,dog,horse,frog
trucking_rig_s_001402.png,dog,airplane,horse,frog,ship,bird
auto_s_000609.png,bird,airplane,frog,dog,cat,deer
tabby_cat_s_000983.png,airplane,truck,frog,deer,automobile,bird
wapiti_s_000416.png,airplane,truck,ship,horse,automobile,dog
monoplane_s_000895.png,truck,automobile,deer,cat,dog,frog
true_cat_s_000247.png,frog,truck,ship,automobile,airplane,deer
tennessee_walker_s_000486.png,automobile,airplane,ship,cat,dog,truck
house_cat_s_000243.png,deer,horse,ship,airplane,truck,automobile
house_cat_s_001196.png,truck,airplane,horse,automobile,dog,ship
pekinese_s_001337.png,automobile,airplane,horse,ship,truck,frog
ostrich_s_001368.png,deer,automobile,ship,truck,horse,dog
ostrich_s_001150.png,cat,truck,airplane,dog,automobile,ship
stallion_s_000046.png,bird,ship,deer,cat,truck,airplane
station_waggon_s_000041.png,airplane,ship,dog,cat,deer,bird
coupe_s_001944.png,deer,airplane,ship,frog,dog,bird
estate_car_s_000580.png,bird,deer,cat,dog,frog,horse
accentor_s_000759.png,automobile,ship,truck,dog,horse,airplane
emu_novaehollandiae_s_000795.png,ship,truck,automobile,airplane,cat,horse
dive_bomber_s_001390.png,deer,horse,bird,dog,frog,cat
articulated_lorry_s_000131.png,horse,cat,dog,bird,frog,deer
pekinese_s_001093.png,horse,automobile,bird,truck,frog,cat
broodmare_s_001463.png,bird,airplane,automobile,truck,frog,ship
delivery_truck_s_000834.png,frog,deer,bird,dog,horse,ship
songbird_s_001052.png,deer,truck,horse,airplane,dog,cat
emu_s_000692.png,horse,automobile,airplane,ship,deer,truck
puppy_s_000115.png,truck,bird,airplane,deer,automobile,ship
wagtail_s_001821.png,automobile,cat,deer,truck,airplane,ship
dama_dama_s_000658.png,airplane,ship,dog,frog,automobile,truck
domestic_cat_s_001970.png,airplane,deer,frog,bird,ship,truck
ambulance_s_003039.png,dog,horse,bird,frog,deer,cat
convertible_s_001763.png,bird,horse,cat,dog,frog,deer
tank_ship_s_001229.png,dog,horse,bird,cat,deer,frog
cassowary_s_001055.png,automobile,ship,truck,dog,deer,airplane
wagon_s_001142.png,bird,cat,frog,deer,horse,dog
police_cruiser_s_000620.png,cat,deer,frog,horse,bird,ship
moose_s_002308.png,automobile,dog,cat,truck,bird,airplane
aerial_ladder_truck_s_000584.png,frog,deer,airplane,bird,cat,ship
saddle_horse_s_000717.png,automobile,dog,truck,deer,bird,airplane
tanker_s_001350.png,horse,truck,dog,frog,bird,deer
mongrel_s_001571.png,frog,deer,airplane,automobile,truck,bird
truck_s_000835.png,ship,bird,frog,horse,deer,cat
pickerel_frog_s_001195.png,airplane,truck,ship,deer,automobile,bird
lipizzan_s_000399.png,frog,airplane,cat,ship,truck,bird
tabby_s_000074.png,ship,airplane,automobile,truck,deer,dog
automobile_s_001887.png,cat,bird,deer,dog,horse,ship
moving_van_s_001665.png,frog,deer,dog,horse,cat,bird
attack_aircraft_s_000153.png,ship,automobile,dog,horse,deer,bird
domestic_cat_s_001596.png,horse,automobile,truck,ship,deer,airplane
compact_car_s_000048.png,frog,bird,deer,horse,dog,cat
domestic_cat_s_000009.png,horse,frog,ship,truck,deer,airplane
pekingese_s_002089.png,ship,airplane,deer,truck,automobile,bird
capreolus_capreolus_s_001095.png,cat,ship,airplane,automobile,truck,horse
blenheim_spaniel_s_001103.png,horse,truck,ship,deer,airplane,frog
stallion_s_000040.png,automobile,bird,airplane,dog,cat,truck
stud_mare_s_001672.png,truck,ship,dog,automobile,bird,frog
elk_s_000920.png,ship,truck,automobile,airplane,dog,cat
lipizzan_s_001123.png,ship,airplane,truck,cat,automobile,dog
fire_truck_s_002721.png,bird,cat,deer,dog,horse,frog
elk_s_001888.png,cat,frog,airplane,automobile,ship,bird
finch_s_000750.png,frog,deer,truck,horse,automobile,ship
tabby_s_000880.png,deer,ship,dog,frog,automobile,truck
banana_boat_s_001324.png,ship,horse,frog,cat,deer,bird
twinjet_s_000591.png,cat,truck,dog,frog,deer,ship
shooting_brake_s_000029.png,bird,airplane,frog,ship,dog,cat
rana_pipiens_s_000101.png,cat,truck,automobile,ship,airplane,dog
station_wagon_s_001387.png,horse,frog,deer,bird,airplane,dog
station_wagon_s_002712.png,ship,frog,deer,bird,cat,dog
odocoileus_hemionus_s_000221.png,truck,airplane,ship,cat,bird,automobile
convertible_s_001715.png,airplane,frog,deer,ship,cat,horse
abandoned_ship_s_000574.png,truck,deer,frog,horse,bird,dog
true_cat_s_000114.png,airplane,truck,ship,automobile,dog,horse
dustcart_s_000063.png,bird,airplane,deer,dog,horse,cat
frog_s_000797.png,automobile,truck,bird,ship,airplane,dog
green_frog_s_001320.png,deer,dog,truck,cat,horse,airplane
compact_car_s_001038.png,horse,bird,dog,deer,airplane,cat
freighter_s_001351.png,automobile,horse,deer,dog,truck,cat
mutt_s_000251.png,bird,automobile,ship,airplane,frog,truck
accentor_s_000303.png,automobile,truck,dog,horse,cat,deer
lorry_s_001154.png,cat,airplane,bird,deer,frog,dog
